ECG,EMG,HR,RESP,footGSR,handGSR,stress,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF
0.038860465,-0.0032,112.5581395,28.74748837,19.15660465,12.93748837,1,0.976744,0.731214,0.0441856,0.0246106,0.0731707,0.0190446,0.0190446,0,0,0,
0.02744,1.56168,112.46,38.201,11.27316,21.6352,0.9,0.98,0.588857,0.025,0.0208497,0.0416667,0.00912835,0.00912835,0,0,0,
0.376095238,-0.0054,112.4,-10.47757143,1.875880952,6.717214286,1,0.97619,0.722366,0.0533384,0.0254563,0.025,0.0404184,0.0404184,0,0,0,
0.00986,0.969555556,112.39922,34.10344,12.31826,,0.9,0.98,0.613857,0.0984801,0.0464767,0.0208333,0.1663,0.1663,0,0,0,
0.138219512,1.49397561,112.3658537,31.47653659,8.184439024,9.017341463,0.536585366,0.97561,0.751475,0.0610468,0.0325596,0.0512821,0.0509243,0.0509243,0,0,0,
-0.00262,0.93174,112.26,34.77824,13.04286,22.2374,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00640611,0.00640611,0,0,0,
0.02712766,-0.00412766,112.2553191,11.80289362,4.297914894,22.21223404,1,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.07032,2.867022222,112.23928,32.61712,6.94796,22.22782222,0.9,0.98,0.607327,0.0789064,0.0372391,0.0208333,0.107473,0.107473,0,0,0,
-0.00566,0.73122,112.22,40.96556,13.68552,23.175,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00653065,0.00653065,0,0,0,
0.004680851,4.511617021,112.212766,35.63123404,13.38965957,27.00376596,1,0.978723,0.640826,0.0159768,0.0134924,0.0444444,3.67E-05,3.67E-05,0,0,0,
0.10312963,1.209537037,112.2037037,31.167,12.29051852,25.2356,1,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0259323,0.0259323,0,0,0,
0.0907,0.24242,112.14,33.75936,7.7159,21.67812,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00647831,0.00647831,0,0,0,
0.056680851,5.085309524,112.1269574,28.23459574,6.758851064,19.73509524,0,0.978723,0.673043,0.0811917,0.0384604,0.0222222,0.104521,0.104521,0,0,0,
-0.037659574,-0.004808511,112.106383,11.68519149,2.794510638,24.32655319,0.085106383,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.033729167,3.593883721,112.1034792,28.91,6.639625,19.5687907,0,0.979167,0.654745,0.0910811,0.048405,0.0434783,0.128046,0.128046,0,0,0,
0.016222222,0.7785,112.0925926,37.28940741,11.66583333,21.10716667,1,0.981481,0.534302,0.057249,0.026903,0.0192308,0.0584306,0.0584306,0,0,0,
0.005684211,0.816026316,112.0263158,50.17963158,2.905026316,4.952342105,0.131578947,0.973684,0.877054,0.121993,0.0547492,0.0555556,0.184322,0.184322,0,0,0,
0.074407407,0.871759259,112,28.33340741,12.46751852,25.2916,0.907407407,0.981481,0.533075,0.0403475,0.0200317,0.0384615,0.0244134,0.0244134,0,0,0,
0.04264,4.43576,111.96,32.85688,10.954,18.26498,1,0.98,0.581,7.84E-09,0,0,,,0,0,0,
0.014680851,-0.005851064,111.8723404,11.66034043,4.083319149,21.27406383,1,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.389925,-0.0044,111.8,-11.2849,1.7757,6.525025,0.6,0.975,0.777974,0.053358,0.0266285,0.0263158,0.0367653,0.0367653,0,0,0,
0.07322,1.7038,111.78,31.7928,11.24654,22.783,0.98,0.98,0.586204,0.0472643,0.0264343,0.104167,0.0310538,0.0310538,0,0,0,
0.084,2.640133333,111.7555556,29.85297778,13.93244444,15.04375556,0.888888889,0.977778,0.690614,0.0494049,0.0139108,0.0465116,0.0178758,0.0178758,0,0,0,
0.434121951,-0.0034,111.6,-10.8592439,1.723414634,5.482073171,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0259499,0.0259499,0,0,0,
0.0877,0.19856,111.56,32.98388,5.393,19.52232,0.04,0.98,0.588837,0.0211968,0.016,0.0625,0.00623539,0.00623539,0,0,0,
0.07756,1.42686,111.5,31.05972,6.15908,21.92782,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00640877,0.00640877,0,0,0,
0.068795455,-0.0068,111.4545455,27.87768182,17.16165909,12.56422727,1,0.977273,0.702442,0.0210829,0.0100297,0.0238095,0.00656256,0.00656256,0,0,0,
0.111304348,0.799891304,111.4444444,45.23047826,11.60426087,19.32642424,0.608695652,0.978261,0.639489,0.0511516,0.0258123,0.0909091,0.0157275,0.0157275,0,0,0,
0.064196078,1.377843137,111.4,38.62203922,11.78003922,2.371235294,1,0.980392,0.568,0.026264,0.013132,0.0408163,0.0036283,0.0036283,0,0,0,
0.153853659,-0.0022,111.4,-9.793634146,2.035609756,8.618439024,0.926829268,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0270805,0.0270805,0,0,0,
0.042342105,0.295815789,111.3421053,41.28942105,8.018657895,12.247,1,0.973684,0.861216,0.107587,0.0547164,0.0555556,0.160362,0.160362,0,0,0,
0.04994,1.21684,111.32,42.28156,17.67812,24.6368,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0265297,0.0265297,0,0,0,
0.046981481,0.656166667,111.2962963,36.86462963,10.80712963,19.77090741,1,0.981481,0.533075,0.0540177,0.0200317,0.0384615,0.0513799,0.0513799,0,0,0,
-0.01654,2.17248,111.28,36.12652,8.39254,25.2043,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00644455,0.00644455,0,0,0,
0.0813,0.23664,111.18,33.22604,7.13054,20.1479,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00643103,0.00643103,0,0,0,
0.0779,1.91016,111.16,33.66068,9.41402,22.63052,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.026194,0.026194,0,0,0,
0.08076,0.872276596,111.07956,25.51144,13.024,20.7425,0.96,0.98,0.584918,0.0358201,0.0246589,0.0833333,0.00254888,0.00254888,0,0,0,
0.14878,6.35702,111.04,33.67496,5.38786,28.5714,0.36,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648437,0.00648437,0,0,0,
0.085111111,1.154222222,111.037037,31.54018519,12.25518519,27.9422,1,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0259293,0.0259293,0,0,0,
0.016052632,0.257315789,111.0263158,46.29678947,5.339552632,8.210394737,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0622936,0.0622936,0,0,0,
0.081481481,0.847592593,111,27.26403704,12.21862963,28.56659259,0.962962963,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0259095,0.0259095,0,0,0,
0.215888889,0.130888889,110.9722222,43.6815,5.17075,5.98425,0,0.972222,0.921857,0.114677,0.055394,0.0294118,0.165916,0.165916,0,0,0,
0.04508,0.81626,110.94,36.52836,11.947,20.22968,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642432,0.00642432,0,0,0,
0.07306,1.63988,110.82,33.76432,9.0915,22.78202,1,0.98,0.59151,0.0331355,0.0208497,0.0416667,0.0167277,0.0167277,0,0,0,
0.09886,0.70464,110.74,30.785,5.67138,22.16568,0.6,0.98,0.587531,0.0195737,0.0092376,0.0208333,inf,inf,0,0,0,
0.130787234,1.483808511,110.7234043,32.55540426,10.53240426,13.71348936,0.893617021,0.978723,0.656304,0.0249095,0.00968963,0.0222222,0.00232461,0.00232461,0,0,0,
0.075833333,1.080759259,110.7222222,34.82692593,11.73603704,26.8456,0.925925926,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0258645,0.0258645,0,0,0,
0.09728,0.58254,110.72,32.23892,7.47146,21.18332,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641792,0.00641792,0,0,0,
0.211102564,0.334153846,110.6410256,34.09117949,1.395589744,5.073974359,0.128205128,0.974359,0.829368,0.097975,0.0470181,0.027027,0.129529,0.129529,0,0,0,
0.034074074,0.837703704,110.537037,27.32548148,12.12987037,28.082,1,0.981481,0.536755,0.0415909,0.0126499,0.0384615,0.0242964,0.0242964,0,0,0,
0.00754,0.57174,110.5,36.12292,11.4374,20.49116,1,0.98,0.575592,0.0344818,0.0131664,0.0416667,0.0123771,0.0123771,0,0,0,
0.077,0.83914,110.4,33.01988,7.31876,21.29194,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00649521,0.00649521,0,0,0,
0.182631579,0.072105263,110.3157895,37.67657895,4.564947368,5.819894737,0.131578947,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.163305,0.163305,0,0,0,
0.08836,0.17286,110.26,33.08332,7.30008,20.5205,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00643683,0.00643683,0,0,0,
0.08148,0.83768,110.2,26.14052,11.82072,28.9378,1,0.98,0.584878,0.0242355,0.0131664,0.0416667,0.00732454,0.00732454,0,0,0,
0.08298,0.79828,110.18,41.66564,14.43506,19.275,0.94,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262855,0.0262855,0,0,0,
0.06834,1.13998,110.16,32.68688,7.54154,21.12544,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00646426,0.00646426,0,0,0,
0.10374,1.70984,110.12,31.07932,6.01784,22.87044,0.98,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0063874,0.0063874,0,0,0,
0.06138,0.71342,110.06,35.1412,13.64434,20.03436,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645859,0.00645859,0,0,0,
0.075019231,1.386884615,110.0192308,37.74911538,11.91780769,25.1758,1,0.980769,0.55551,0.0320508,0.013,0.04,0.00769208,0.00769208,0,0,0,
0.071,0.1797,109.68,33.20252,7.01456,19.81744,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641092,0.00641092,0,0,0,
0.3997,-0.0068,109.6,-11.7904,1.5969,5.445175,0.875,0.975,0.785359,0.0545288,0.0261176,0.0263158,0.0409275,0.0409275,0,0,0,
0.09202,0.46164,109.6,31.54324,5.08202,20.65148,0,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00651354,0.00651354,0,0,0,
0.020979592,-0.006020408,109.5714286,11.49510204,5.147183673,24.82714286,1,0.979592,0.605,0.0313117,0.00933536,0.0212766,0.000974591,0,0.000733782,0.000194815,4.60E-05,4.23574
0.08128,0.33524,109.48,31.13316,7.15292,20.31266,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645668,0.00645668,0,0,0,
0.08678,1.7609,109.4,30.05132,7.13324,21.44172,1,0.98,0.586224,0.0177051,0.0130639,0.0416667,0.00407171,0.00407171,0,0,0,
0.071703704,1.111203704,109.3333333,36.05196296,11.25690741,21.116,0.907407407,0.981481,0.542887,0.0428753,0.0200317,0.0384615,0.0233081,0.0233081,0,0,0,
0.098692308,5.963230769,109.3269231,28.98592308,9.305615385,18.52030769,0.903846154,0.980769,0.552863,0.0434,0.0158405,0.06,0.021902,0.021902,0,0,0,
0.12836,0.82488,109.32,40.65596,13.99558,21.1808,1,0.98,0.588837,0.0211968,0.0092376,0.0208333,0.00622873,0.00622873,0,0,0,
0.032390244,-0.0044,108.8536585,28.21492683,18.48663415,14.12878049,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.027292,0.027292,0,0,0,
0.460421053,-0.0038,108.8,-7.624157895,1.397473684,4.706236842,0.131578947,0.973684,0.845784,0.0553208,0.0273582,0.0277778,0.0389188,0.0389188,0,0,0,
0.221871795,-0.0064,108.7629231,11.99241026,2.19925641,27.7244,1,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0566654,0.0471653,0.00950011,0,0,
0.422425,-0.0016,108.6,-7.78575,1.498525,4.797775,0.125,0.975,0.777154,0.0762049,0.0364998,0.0263158,0.0789143,0.0789143,0,0,0,
0.0999,1.3335,108.56,29.70116,5.5323,21.67754,0.44,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.025933,0.025933,0,0,0,
0.042660377,1.928566038,108.3962264,31.3629434,10.8645283,22.936,0.660377358,0.981132,0.538404,0.042219,0.018134,0.0784314,0.024372,0.024372,0,0,0,
0.08916,0.35328,108.36,30.83028,6.75482,19.75758,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641402,0.00641402,0,0,0,
0.06332,0.9265,108.3,32.00672,12.3888,25.5632,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642895,0.00642895,0,0,0,
0.079538462,1.87525641,108.2820513,37.38758974,11.59371795,14.03910256,1,0.974359,0.805053,0.0883831,0.0424149,0.027027,0.108543,0.108543,0,0,0,
0.1032,0.84472,108.28,30.70888,6.33054,21.54242,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.025831,0.025831,0,0,0,
0.112552632,0.286657895,108.2105263,40.99084211,7.023552632,10.76157895,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0594611,0.0594611,0,0,0,
0.0401,1.33196,108.04,39.38764,11.26676,24.9848,0.96,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645743,0.00645743,0,0,0,
0.08694,0.84828,108.02,33.07964,11.4558,18.21046,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0064294,0.0064294,0,0,0,
0.058862745,1.074372549,107.7058824,31.51356863,12.73729412,18.5786,0.901960784,0.980392,0.5627,0.0414065,0.0130314,0.0408163,0.0201082,0.0201082,0,0,0,
0.06432,0.47074,107.7,30.69784,5.03662,21.91582,0.1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0263227,0.0263227,0,0,0,
0.073414634,-0.009,107.5853659,33.99868293,16.12717073,8.81097561,0.463414634,0.97561,0.749875,0.0646419,0.0309047,0.025641,0.0586163,0.0586163,0,0,0,
0.06858,2.15336,107.58,30.52412,12.15568,18.52102,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642183,0.00642183,0,0,0,
0.06982,1.1714,107.56,32.9934,10.74614,18.796,0.62,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641259,0.00641259,0,0,0,
0.04768,0.90562,107.48,24.48488,12.34322,15.072,0.9,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262031,0.0262031,0,0,0,
0.0875,0.18568,107.44,31.4954,6.7719,20.03056,0.9,0.98,0.592837,0.0364562,0.0131664,0.0416667,0.0213906,0.0213906,0,0,0,
0.06848,0.83688,107.42,36.0054,11.14698,21.2288,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262232,0.0262232,0,0,0,
0.09456,0.2787,107.42,31.81804,5.24106,20.66458,0,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0064347,0.0064347,0,0,0,
0.09974359,0.632333333,107.3589744,30.59446154,5.481205128,8.628512821,1,0.974359,0.806737,0.0845237,0.0449492,0.0810811,0.0957844,0.0957844,0,0,0,
0.064803922,0.817470588,107.3529412,37.27482353,10.88686275,20.8218,0.843137255,0.980392,0.5783,0.0522046,0.0226288,0.0612245,0.0337834,0.0337834,0,0,0,
0.128021277,-0.0072,107.3404255,29.28868085,20.21261702,13.57723404,0.893617021,0.978723,0.645,2.24E-08,0,0,,,0,0,0,
0.03992,0.65198,107.28,35.7556,12.68424,19.69408,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00637343,0.00637343,0,0,0,
0.07858,0.8761,107.22,45.07712,12.19546,20.2246,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00644919,0.00644919,0,0,0,
0.42225,-0.0022,107.2,-12.0383,1.768625,5.591375,0.875,0.975,0.785359,0.0545288,0.0261176,0.0263158,0.0406424,0.0406424,0,0,0,
0.112255319,0.206170213,107.1914894,34.79034043,2.70487234,14.39282979,0.106382979,0.978723,0.645,2.24E-08,0,0,,,0,0,0,
0.10056,0.3169,107.18,31.19588,5.5701,21.72956,0.34,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00649428,0.00649428,0,0,0,
0.08632,5.569044444,107.13934,32.2822,7.36922,22.33402222,0.9,0.98,0.607327,0.0789064,0.0372391,0.0208333,0.103556,0.103556,0,0,0,
0.042439024,1.855243902,107.0243902,22.34873171,8.858829268,12.8365122,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0277195,0.0277195,0,0,0,
0.08434,1.17148,107,35.7066,11.70318,18.2792,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00646341,0.00646341,0,0,0,
0.11038,2.2396,106.88,35.43112,9.41322,22.69738,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645922,0.00645922,0,0,0,
0.03674,0.5311,106.8,34.93764,7.49782,20.40812,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00643826,0.00643826,0,0,0,
0.387463415,-0.0068,106.8,-10.63846341,1.494512195,4.518878049,0.12195122,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0257074,0.0257074,0,0,0,
0.077137255,3.406431373,106.745098,28.6614902,9.259627451,18.70731373,0.901960784,0.980392,0.5835,0.0488004,0.0292285,0.0408163,0.032556,0.032556,0,0,0,
0.06876,1.22898,106.64,29.51536,6.03062,21.15358,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0261389,0.0261389,0,0,0,
0.05202,0.92602,106.54,38.06316,11.2683,23.2636,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0259739,0.0259739,0,0,0,
0.03762,1.05948,106.52,35.98176,11.26154,20.16692,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641514,0.00641514,0,0,0,
0.41627027,0.230432432,106.5135135,37.924,6.066783784,9.810810811,0.648648649,0.972973,0.82975,0.151288,0.0809806,0.2,0.132117,0.132117,0,0,0,
0.282692308,-0.0024,106.5063077,11.77923077,1.76625641,22.1004,0.435897436,0.974359,0.808342,0.0668072,0.033636,0.0540541,0.0536145,0.0413556,0.0122589,0,0,
0.05532,0.7896,106.5,27.19472,10.87574,26.3618,0.84,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648485,0.00648485,0,0,0,
-0.0106,1.32906,106.42,35.40088,11.08104,22.4654,1,0.98,0.580898,0.0294408,0.0208497,0.0416667,0.00920405,0.00920405,0,0,0,
0.374878049,-0.005,106.4,-9.707536585,2.013878049,6.517731707,1,0.97561,0.753075,0.0429176,0.0224825,0.025641,0.0240288,0.0240288,0,0,0,
0.07486,0.85722,106.34,32.0548,5.43214,22.1045,0.12,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262591,0.0262591,0,0,0,
0.06306,3.410622222,106.27928,30.24216,7.16862,20.67017778,0.48,0.98,0.607327,0.0789064,0.0372391,0.0208333,0.105447,0.105447,0,0,0,
0.09488,0.43792,106.26,32.30292,6.20602,21.32988,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641834,0.00641834,0,0,0,
0.0775,0.26362,106.24,30.16584,4.76996,20.76752,0,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.026175,0.026175,0,0,0,
0.12182,1.54666,106.16,30.75736,7.9283,22.1307,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262292,0.0262292,0,0,0,
-0.011,0.763377778,105.99936,35.2934,9.52242,,0.12,0.98,0.607327,0.0789064,0.0372391,0.0208333,0.103242,0.103242,0,0,0,
0.003191489,-0.006,105.9787234,11.32617021,4.235893617,21.35385106,1,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.495605263,0.246789474,105.9473684,39.15878947,4.160421053,15.35734211,0.947368421,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0597478,0.0597478,0,0,0,
0.0854,0.87224,105.88,30.5346,7.26598,20.44222,1,0.98,0.59151,0.0331355,0.0208497,0.0416667,inf,inf,0,0,0,
0.04652,1.6644,105.8,30.21784,9.32674,19.36632,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0261892,0.0261892,0,0,0,
0.412439024,-0.0008,105.8,-6.740390244,1.289365854,4.02295122,0.12195122,0.97561,0.794225,0.069644,0.0225195,0.025641,0.0574322,0.0574322,0,0,0,
0.148615385,1.129403846,105.7115385,31.37026923,11.94288462,25.1238,1,0.980769,0.554137,0.0469677,0.0158405,0.06,0.0281761,0.0281761,0,0,0,
0.07648,3.408844444,105.65926,33.52932,6.80528,22.13337778,0.9,0.98,0.613857,0.0984801,0.0464767,0.0208333,0.164079,0.164079,0,0,0,
0.08758,0.90864,105.6,43.55428,12.47986,21.4014,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645879,0.00645879,0,0,0,
0.0823,1.26286,105.56,34.53708,8.7676,21.9791,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00639267,0.00639267,0,0,0,
0.0862,1.6097,105.55,25.02,6.5881,10.771775,1,0.975,0.785795,0.0627452,0.0256961,0.0789474,0.0416543,0.0416543,0,0,0,
0.0941,1.04384,105.5,31.94764,11.0741,17.43596,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642209,0.00642209,0,0,0,
0.054038462,1.2015,105.4423077,36.901,10.58901923,21.7504,0.423076923,0.980769,0.564333,0.0515118,0.0224013,0.06,0.0334579,0.0334579,0,0,0,
0.08708,1.7257,105.44,29.78076,6.05356,21.30616,0.78,0.98,0.592837,0.0364562,0.0131664,0.0416667,0.0213569,0.0213569,0,0,0,
0.09164,0.28676,105.42,30.53808,5.5555,20.55204,0.14,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645374,0.00645374,0,0,0,
0.0849,0.6782,105.38,33.35816,12.7693,18.92834,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641956,0.00641956,0,0,0,
0.10806,1.302844444,105.29934,33.29572,11.42154,,0.9,0.98,0.613857,0.0984801,0.0464767,0.0208333,0.16521,0.16521,0,0,0,
0.133414634,0.823414634,105.195122,35.76302439,1.494585366,5.382073171,0.12195122,0.97561,0.764375,0.0274186,0.0231306,0.0512821,0.00945166,0.00945166,0,0,0,
-0.040276596,-0.005297872,105.1702128,11.28702128,3.572085106,20.56565957,1,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.05276,0.3508,105.12,36.088,12.01446,19.2353,1,0.98,0.590143,0.0226274,0.0130639,0.0416667,0.00600064,0.00600064,0,0,0,
0.052659574,-0.004574468,105.0851064,12.08919149,4.57712766,28.64076596,1,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.388219512,-0.0072,105,-10.48192683,2.543390244,8.325414634,0.87804878,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0261575,0.0261575,0,0,0,
0.016404255,-0.005744681,105,11.92612766,2.648148936,19.80919149,0,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.06098,1.0441,104.98,32.3864,12.02108,17.8556,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0064401,0.0064401,0,0,0,
0.05662,1.62776,104.96,29.8362,9.02846,19.32666,1,0.98,0.59151,0.0331355,0.0208497,0.0416667,0.0163723,0.0163723,0,0,0,
0.006744681,-0.003425532,104.9574468,10.55723404,2.22687234,11.3796383,0,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.014361702,-0.004191489,104.8510638,11.65144681,3.346765957,24.19019149,1,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.005818182,-0.006795455,104.8409091,11.975,3.284568182,20.07075,1,0.977273,0.71,,0,0,,0,,,,
0.0685,3.73418,104.84,29.37852,9.63744,19.10456,1,0.98,0.603204,0.0307794,0.0130639,0.0416667,0.00609671,0.00609671,0,0,0,
0.07434,0.93704,104.84,30.422,5.64406,21.38822,0.44,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642514,0.00642514,0,0,0,
0.04832,0.99118,104.8,34.51648,7.86442,20.80622,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641603,0.00641603,0,0,0,
0.06794,0.911,104.8,34.8844,7.26136,20.12628,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648878,0.00648878,0,0,0,
0.086959184,1.050954545,104.7952653,35.12277551,5.787591837,21.43386364,0.897959184,0.979592,0.625208,0.0986481,0.0387738,0.0425532,0.158367,0.158367,0,0,0,
0.0142,1.2052,104.78,35.2576,14.60062,21.872,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00640234,0.00640234,0,0,0,
0.116684211,0.270578947,104.7631579,36.20878947,5.526842105,7.915684211,0.131578947,0.973684,0.877027,0.117185,0.0567893,0.111111,0.175416,0.175416,0,0,0,
0.06662,0.22796,104.76,32.83708,7.26624,20.7256,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00630486,0.00630486,0,0,0,
0.09686,1.17544,104.72,36.91436,10.40588,23.2152,0.12,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00643144,0.00643144,0,0,0,
0.07578,0.93198,104.7,31.7064,5.45868,21.45354,0.12,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0259156,0.0259156,0,0,0,
0.08384,1.40512,104.68,35.89432,10.8283,20.3604,0.62,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00652595,0.00652595,0,0,0,
0.06634,0.8188,104.66,36.85352,12.24224,21.3058,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00632993,0.00632993,0,0,0,
0.126146341,3.997902439,104.6341463,21.97087805,8.587487805,3.594170732,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0267265,0.0267265,0,0,0,
0.455414634,-0.0062,104.6,-7.959829268,1.322780488,4.172560976,0.12195122,0.97561,0.779475,0.0530249,0.0212826,0.025641,0.0378067,0.0378067,0,0,0,
0.116957447,-0.002297872,104.5744681,11.79029787,2.763914894,25.57440426,0,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.05496,3.57734,104.56,30.94472,8.97168,18.36118,0.9,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648469,0.00648469,0,0,0,
0.4936,0.203028571,104.5428571,45.41005714,11.2248,19.56382857,1,0.971429,0.975088,0.139123,0.0673681,0.030303,0.237819,0.237819,0,0,0,
0.08886,1.239844444,104.49938,32.9832,10.89672,,0.88,0.98,0.613857,0.0984801,0.0464767,0.0208333,0.166601,0.166601,0,0,0,
0.184916667,,104.4713333,28.33322222,12.79908333,12.15354839,0,0.972222,0.949429,0.0297927,0.0193079,0.0882353,0.00493008,0.00493008,0,0,0,
0.1025,0.61828,104.46,32.65564,7.89616,21.70406,1,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00636654,0.00636654,0,0,0,
0.116808511,1.115893617,104.4255319,32.76302128,9.456510638,10.61834043,1,0.978723,0.652065,0.0204553,0.00968963,0.0222222,0.00659968,0.00659968,0,0,0,
